Y,X1,X2,X3
120281940,415,996,291
263351137,889,707,419
6402340,28,695,329
46656000,648,150,480
167658400,392,700,611
369295200,656,810,695
18021906,686,417,63
16289842,46,629,563
22968036,76,533,567
46384000,446,160,650
523802944,931,944,596
97978048,392,628,398
2650635,195,23,591
30013344,529,144,394
17687682,362,801,61
152891700,975,199,788
195121920,784,488,510
241732,1,446,542
327020265,715,571,801
12421285,271,515,89
54649920,312,580,302
34314840,45,801,952
52499616,416,177,713
7490340,585,97,132
40520250,675,174,345
30067380,686,487,90
381205968,912,869,481
289193800,700,419,986
111517728,157,906,784
196702660,710,514,539
70269552,142,711,696
4124565,755,9,607
39641985,821,87,555
10934352,528,117,177
444360168,978,601,756
204720579,441,799,581
97300528,296,538,611
325754000,670,748,650
64953730,655,179,554
149671410,310,831,581
58728200,115,680,751
33940250,698,125,389
7815258,33,446,531
12206250,75,465,350
21958536,53,732,566
15141000,294,125,412
496704692,866,841,682
7924464,487,904,18
338571090,790,481,891
281329832,409,994,692
43217408,832,172,302
9611700,398,138,175
119320656,156,926,826
207086112,613,828,408
108460134,713,313,486
158458784,464,722,473
82219698,957,111,774
190600800,745,390,656
59891832,831,126,572
13719360,60,496,461
185520502,862,577,373
60869120,512,403,295
57031458,498,319,359
3651912,159,99,232
168062454,686,501,489
156199875,895,975,179
478583448,966,844,587
224518616,283,914,868
36660000,500,130,564
338869332,708,933,513
124866773,523,881,271
105328944,571,976,189
57533643,213,537,503
46902336,989,96,494
4516072,146,38,814
48257220,374,510,253
143338000,925,596,260
212276700,718,657,450
53099198,313,542,313
138390120,706,484,405
40246866,711,83,682
131253430,518,271,935
160125008,551,443,656
187073601,627,389,767
52146402,331,434,363
295224160,560,682,773
59118984,109,837,648
17284750,250,833,83
131514720,227,710,816
98022000,500,961,204
71173725,107,735,905
4287264,296,284,51
102904688,382,302,892
17516736,162,248,436
240258348,802,534,561
424186875,729,931,625
15380120,76,295,686
757387278,967,821,954
36020760,155,421,552
131529312,423,492,632
28023750,282,125,795
59888946,307,533,366
109844736,911,942,128
8089900,26,635,490
47754256,251,368,517
54278280,980,153,362
219504948,618,719,494
2280460,13,895,196
35664720,184,195,994
72509248,454,644,248
119102238,733,177,918
45157719,701,109,591
576238421,803,733,979
95497220,910,274,383
16611210,63,561,470
228120635,905,443,569
283568,74,479,8
11501568,78,512,288
148860570,265,753,746
28869876,612,293,161
145320500,566,790,325
321353100,642,705,710
75274820,634,383,310
158886000,250,873,728
48441880,284,461,370
104665176,957,126,868
68990896,436,442,358
1093708,44,67,371
4325400,445,270,36
28452480,448,174,365
404154090,922,955,459
42273300,258,565,290
237473093,397,611,979
58156210,973,278,215
133009860,755,831,212
101437495,503,265,761
284424660,468,617,985
25380640,820,584,53
403707456,761,921,576
40788684,372,837,131
1886508,417,29,156
5567760,209,120,222
2145600,6,600,596
53211190,439,391,310
38158560,110,396,876
113727768,869,456,287
102194500,626,250,653
55637184,586,516,184
14553864,78,852,219
3010432,811,232,16
140321082,878,501,319
63421176,409,852,182
91997976,322,348,821
155889042,223,886,789
16337403,447,93,393
2197620,6,435,842
646671840,970,731,912
46263231,417,587,189
9100336,772,421,28
715950,74,225,43
173335536,187,984,942
125625654,373,378,891
276927120,738,530,708
36284325,515,77,915
157623976,359,568,773
91590816,197,501,928
685537320,934,780,941
3235491,153,57,371
76173232,577,223,592
24737328,396,97,644
30802800,140,965,228
401566464,533,768,981
112762125,675,215,777
42825328,91,878,536
52918308,414,809,158
460768000,704,748,875
64837608,726,166,538
254233168,784,613,529
145022712,842,463,372
299442060,479,828,755
19498752,208,168,558
14024241,649,147,147
276287720,614,596,755
284002200,564,675,746
60061204,229,646,406
93619680,880,714,149
249783120,380,961,684
3113487,23,169,801
35662739,173,601,343
67624395,745,383,237
284241283,797,941,379
241194624,348,716,968
116734616,634,482,382
71048880,762,315,296
21369096,673,392,81
24903840,169,240,614
11829510,569,22,945
214170726,561,469,814
1113840,10,936,119
88174272,974,276,328
321574,517,2,311
239425158,853,574,489
58278168,452,522,247
144530364,292,849,583
745984,94,128,62
446344800,580,795,968
452153520,618,910,804
18526224,46,582,692
239885100,909,350,754
160157160,678,762,310
332122461,937,467,759
23090712,552,709,59
20966859,211,181,549
395729376,848,574,813
168148542,617,318,857
51135621,241,661,321
933966,106,11,801
88242648,884,131,762
131966752,302,496,881
39620295,429,235,393
112971975,345,395,829
534449580,707,879,860
94007304,648,607,239
57921120,876,760,87
19336284,253,396,193
606624,178,24,142
103188960,706,360,406
29006692,187,157,988
103286400,203,848,600
24054264,403,72,829
22687200,920,60,411
647648,2,592,547
719839890,931,990,781
2155275,279,25,309
5107752,642,117,68
29465664,258,664,172
190988000,532,500,718
53114827,157,907,373
97741194,346,573,493
312129000,500,711,878
8344576,562,16,928
239232825,351,995,685
95491200,406,784,300
254013000,746,500,681
271099296,684,962,412
312662385,439,735,969
19014226,259,94,781
111315848,718,791,196
196121520,306,763,840
37888,148,8,32
383138930,565,829,818
501998280,707,732,970
29231264,373,632,124
49919520,240,358,581
27950520,615,598,76
429130944,761,979,576
406042308,567,996,719
142247280,420,746,454
311472,927,48,7
223235424,536,503,828
10061453,701,463,31
104356200,663,200,787
340176375,935,495,735
5952375,195,37,825
380268000,503,900,840
184907239,649,439,649
5855514,51,139,826
12666654,117,266,407
54800928,656,126,663
155850714,207,773,974
23131444,812,467,61
1643488,29,184,308
311794704,941,468,708
59367360,426,208,670
101073492,481,468,449
33706816,127,352,754
3291132,663,146,34
202399093,961,953,221
317291072,736,742,581
86635844,857,508,199
63423360,440,396,364
58923540,845,298,234
289719018,927,873,358
26387020,110,433,554
168692300,346,995,490
87406992,463,513,368
69737472,384,329,552
147716352,284,602,864
46528832,296,802,196
24277330,769,154,205
511430400,900,832,683
35844160,176,599,340
131086500,562,311,750
126526680,590,851,252
523800738,566,961,963
351537060,482,805,906
100495104,194,912,568
6385200,626,20,510
46200,21,22,100
90022933,973,647,143
38903081,761,763,67
22898040,332,209,330
34083994,373,749,122
25267200,329,800,96
74907525,231,595,545
8068200,678,595,20
3638880,532,20,342
230500000,800,625,461
89294832,129,792,874
61527568,866,214,332
161753436,234,918,753
55752840,513,380,286
9744750,915,15,710
128123504,188,982,694
93218625,645,615,235
3320352,189,549,32
18636156,54,747,462
145661406,561,394,659
106628969,551,449,431
54561024,544,796,126
420603000,471,940,950
11086740,838,45,294
18055052,317,116,491
19531215,211,165,561
112110000,1000,370,303
140829840,211,824,810
33637058,182,421,439
119271200,485,530,464
27112680,882,106,290
58476110,110,931,571
260443254,582,677,661
6279168,128,112,438
42381248,608,766,91
174603000,715,814,300
11142720,106,365,288
38800494,782,111,447
41467408,692,844,71
295828288,716,527,784
254606700,670,795,478
652195490,905,881,818
2204202,143,42,367
33716780,524,85,757
145860750,343,525,810
131609444,724,629,289
355475736,924,522,737
33814000,290,550,212
36901312,574,392,164
224653912,643,952,367
76602099,777,317,311
113808200,275,716,578
50606400,104,600,811
312881436,798,606,647
5680240,76,202,370
83977738,886,299,317
148352400,870,280,609
174196008,753,476,486
58480680,263,436,510
57132552,996,989,58
3022026,541,133,42
27115704,88,469,657
599250708,651,971,948
144390120,654,830,266
57690750,793,291,250
18406440,138,156,855
31744440,884,266,135
5496192,32,367,468
292510197,573,777,657
18927324,549,221,156
2127408,47,138,328
87486552,564,309,502
14313840,240,817,73
3124550,13,437,550
28587528,244,849,138
118994112,131,912,996
13462260,723,70,266
390987270,747,730,717
144034165,253,941,605
10275200,988,100,104
623172396,781,966,826
1287648,51,32,789
156261168,984,398,399
72946472,226,548,589
77176960,535,161,896
14471352,563,378,68
338621173,919,473,779
11876016,24,617,802
163540000,629,500,520
39506320,140,316,893
260988,239,2,546
351183872,851,992,416
56263506,302,663,281
9062768,233,68,572
65524480,568,140,824
153970020,751,765,268
12730608,66,216,893
159160800,240,830,799
41180400,738,930,60
74816640,558,320,419
106831872,648,184,896
84777252,479,301,588
79205680,428,190,974
28777294,442,71,917
3778596,59,108,593
92724180,570,326,499
8669376,173,928,54
99934268,889,716,157
2014000,76,106,250
192356892,827,852,273
500418282,933,842,637
230672232,854,738,366
49865625,375,225,591
12184250,65,230,815
7730970,461,86,195
8459048,998,163,52
37081152,432,311,276
22764768,208,629,174
21742182,486,913,49
113141560,536,815,259
156849600,797,492,400
19686240,63,651,480
92231664,723,272,469
116921750,902,425,305
5637600,243,58,400
33114265,163,991,205
30735089,277,917,121
91045302,431,218,969
20669670,327,105,602
87602256,413,491,432
6097520,82,286,260
326595416,868,419,898
11568720,57,688,295
384016005,573,843,795
164159280,431,720,529
14425112,68,398,533
194628908,394,734,673
323987868,698,963,482
30297120,84,635,568
363355280,710,901,568
179228280,385,476,978
410960,440,467,2
305785298,953,533,602
71493768,571,846,148
425027900,737,730,790
35011152,253,186,744
66011400,676,126,775
327076599,839,653,597
94001600,385,280,872
115226868,804,397,361
30823065,507,193,315
78457296,157,696,718
2313554,38,569,107
42065478,421,182,549
10312848,48,273,787
1265004,159,34,234
60096928,458,944,139
2888912,817,104,34
72530220,366,298,665
5513760,70,144,547
55083105,757,315,231
959310,646,135,11
2504750,43,466,125
260844800,769,424,800
318354465,965,429,769
328440051,937,711,493
455825580,665,956,717
15168384,924,456,36
476339850,938,925,549
13436535,181,245,303
300543600,420,740,967
27093066,694,91,429
157351040,868,824,220
62276500,125,737,676
325538400,880,570,649
380488500,525,940,771
7628808,37,968,213
8540046,947,18,501
1694000,220,11,700
293644004,409,956,751
35872000,590,400,152
5511240,45,648,189
32123880,986,905,36
857808,148,644,9
218987560,671,398,820
49079128,772,266,239
7772400,153,400,127
627270,309,58,35
142281630,930,191,801
178498538,667,289,926
11568018,98,803,147
4769660,217,35,628
189682976,376,602,838
4860936,373,181,72
30977408,64,539,898
559157886,889,747,842
178660944,262,902,756
101239320,876,254,455
78342372,157,996,501
520031700,697,900,829
305190808,793,584,659
49383888,939,152,346
25941645,219,159,745
23485807,113,307,677
48741660,478,515,198
988038972,999,996,993
292561368,982,814,366
454581512,803,919,616
2966355,45,903,73
98420896,139,872,812
201499194,501,403,998
278322732,446,937,666
90330156,961,126,746
117156361,233,763,659
26006272,452,64,899
380502432,736,981,527
32630416,614,182,292
106126830,501,230,921
62656086,179,454,771
46740288,996,419,112
53434068,797,604,111
52388700,570,202,455
67823448,308,686,321
6073637,911,59,113
34963488,564,84,738
326243214,957,963,354
50564800,221,320,715
320924835,753,945,451
155632620,485,858,374
74692640,496,407,370
278556300,540,913,565
2838430,43,205,322
412477440,928,463,960
367645824,728,756,668
75488175,501,525,287
9684528,111,532,164
540813,849,49,13
524677860,747,865,812
46029438,203,442,513
171354172,443,596,649
66939293,523,149,859
90625290,647,145,966
128585730,546,703,335
196915320,854,315,732
11803074,37,474,673
153053824,448,583,586
2739336,727,471,8
7382352,68,109,996
6462018,706,113,81
35055600,262,669,200
125329680,921,243,560
60977702,929,887,74
25970835,349,123,605
239661,279,859,1
7233948,747,807,12
40169800,110,961,380
128548320,489,265,992
10943104,34,752,428
130336010,602,265,817
148313984,428,416,833
445983360,708,635,992
377661312,938,864,466
87523020,662,195,678
61946887,971,131,487
130464981,543,283,849
13986084,123,434,262
162805942,377,821,526
20039578,529,94,403
153817664,728,539,392
3943485,585,107,63
332640,88,105,36
736163420,964,937,815
102350000,445,920,250
61910940,322,442,435
211672825,415,665,767
69540768,792,108,813
31564624,152,637,326
5319912,78,578,118
58052310,545,433,246
25812000,450,120,478
112309344,408,348,791
118995120,522,820,278
156350088,162,996,969
146754126,717,274,747
75985605,185,423,971
4649050,359,925,14
300566244,451,948,703
47907555,465,383,269
120592962,522,399,579
11019825,645,51,335
421504371,809,621,839
1598472,894,4,447
32860256,352,559,167
46714024,142,868,379
78168870,639,941,130
22888800,748,120,255
41857920,86,576,845
245337120,610,456,882
159248760,541,660,446
132680496,247,912,589
263014796,418,773,814
231361377,689,647,519
329495175,711,925,501
95945248,496,574,337
129391080,578,910,246
12290880,708,31,560
104232100,922,425,266
28270620,277,630,162
2927808,18,221,736
347796064,836,644,646
181004964,742,654,373
3931848,334,18,654
336565635,985,921,371
2996670,138,101,215
25497558,531,151,318
49118400,800,379,162
89741043,903,471,211
11695323,29,751,537
177727900,575,581,532
80864244,558,498,291
262238130,385,958,711
22634339,689,361,91
136400775,357,899,425
15697656,541,36,806
11085750,39,379,750
99118656,806,183,672
181615203,999,231,787
17322438,157,994,111
10641456,414,126,204
127717425,495,835,309
21516759,93,369,627
17924544,792,46,492
149435055,671,707,315
2296294,7,962,341
341691246,482,949,747
16838560,382,551,80
78380040,606,290,446
3746496,79,192,247
130152,348,1,374
34222320,132,435,596
10155600,279,400,91
63270372,946,942,71
256924668,586,858,511
50840370,303,210,799
187353600,400,672,697
184971520,976,515,368
260104,122,13,164
46706283,647,117,617
258604920,553,866,540
160103580,767,355,588
233380312,916,313,814
113982726,507,929,242
2590848,173,208,72
215675712,672,718,447
69421440,160,692,627
430588696,842,739,692
179772450,289,638,975
37311120,673,126,440
535161600,768,855,815
19334590,242,551,145
66950325,487,325,423
134315116,338,862,461
4876092,906,39,138
54748940,410,746,179
1986336,396,57,88
208821340,455,886,518
628558560,840,762,982
95320064,976,218,448
539926800,952,995,570
76243125,259,375,785
11294640,270,664,63
66856400,598,344,325
466865312,977,872,548
485395696,688,799,883
5024656,238,754,28
324194640,662,636,770
51094800,324,415,380
6014864,173,82,424
555622144,794,994,704
41961920,262,224,715
89784387,387,917,253
46680885,327,921,155
47625570,135,834,423
412644474,894,591,781
144464856,424,411,829
116277904,881,292,452
1861488,4,837,556
209388080,776,605,446
250034642,517,494,979
27531452,338,278,293
59271268,679,157,556
60673536,264,504,456
28110600,322,582,150
85913685,507,429,395
246293320,953,568,455
90714346,373,782,311
66118726,337,373,526
4187940,30,626,223
128473250,430,323,925
30531491,71,487,883
12361700,100,257,481
69759872,742,416,226
189935450,433,566,775
94573600,176,550,977
92254500,390,830,285
52598289,103,589,867
258026912,286,904,998
50332008,536,277,339
9520784,104,503,182
7356363,57,721,179
149688000,810,840,220
29503404,742,47,846
34475067,99,479,727
46578120,310,228,659
182434466,359,817,622
93916240,176,685,779
6411029,929,67,103
82480864,634,376,346
350269731,947,927,399
31371795,273,235,489
455713830,957,715,666
97968960,828,340,348
255214566,313,934,873
233021100,802,894,325
148966835,731,265,769
48493000,125,683,568
1465128,378,57,68
155052100,700,617,359
223419480,620,551,654
48765440,886,172,320
31227867,957,73,447
32162810,718,527,85
49166300,226,229,950
245147238,603,409,994
378038368,934,656,617
11781520,337,95,368
101984192,692,244,604
183345068,797,289,796
336353808,456,893,826
16397152,149,362,304
155599704,393,564,702
17891544,242,244,303
65299960,730,107,836
83443140,374,555,402
140117328,754,712,261
32314192,94,443,776
116774808,824,487,291
80945994,502,911,177
13118440,58,526,430
21244734,259,217,378
146462340,835,622,282
20232522,359,279,202
430561376,839,553,928
49439691,401,309,399
6312436,52,233,521
795600,85,117,80
83615484,543,274,562
103936000,560,800,232
222407640,728,837,365
171326925,363,775,609
230508264,854,271,996
30472200,405,180,418
91039680,410,257,864
12277888,112,772,142
155321730,981,223,710
34332120,383,249,360
22338399,579,941,41
100356480,384,393,665
17566120,814,83,260
768664960,896,965,889
55435572,379,956,153
26256357,197,251,531
374861760,613,784,780
209493424,647,826,392
9348570,45,781,266
281860,34,10,829
131904513,289,747,611
26368632,668,54,731
53349995,85,667,941
19343240,556,490,71
127323549,699,547,333
271473128,376,977,739
181622592,524,464,747
76026600,648,247,475
429235200,736,972,600
90081900,450,991,202
313236,33,226,42
31289832,181,392,441
24641100,393,550,114
95475424,398,319,752
63584335,557,395,289
70285684,298,238,991
23578065,51,629,735
104876145,363,309,935
813893468,899,947,956
5570320,28,490,406
64804740,581,132,845
55247994,306,243,743
14422272,192,211,356
42199388,161,814,322
317001581,911,377,923
170586656,356,673,712
166144788,662,438,573
183090945,995,739,249
25541152,358,196,364
165127930,334,505,979
326813508,431,826,918
116825280,407,624,460
280334880,735,464,822
87657185,413,227,935
78302136,438,478,374
62807940,276,585,389
88712624,572,406,382
1881222,282,953,7
72658080,417,360,484
4983810,983,507,10
27074880,315,544,158
284696944,851,464,721
146901675,411,493,725
50797110,897,809,70
34689600,880,438,90
130998750,625,579,362
17241112,424,259,157
207469680,240,979,883
206569278,642,459,701
87031854,597,546,267
323924445,453,741,965
422459388,603,702,998
159382548,897,221,804
315281040,934,485,696
63817110,870,499,147
297354718,731,851,478
122327392,848,869,166
100089080,280,403,887
47400158,491,158,611
204585920,560,836,437
30526540,209,545,268
73160000,200,620,590
75506040,926,151,540
601870720,748,940,856
381137339,737,881,587
19972800,146,450,304
64283310,167,819,470
2486862,21,459,258
604540,167,10,362
20053075,163,475,259
359025771,923,789,493
132318603,233,779,729
50281317,831,83,729
51188760,732,185,378
228327000,555,968,425
419989140,852,885,557
25806816,357,288,251
37338084,378,978,101
2281500,36,125,507
75887064,209,738,492
43207680,388,870,128
5346810,315,123,138
72184411,401,227,793
13152964,902,23,634
18089610,77,955,246
171932710,661,703,370
33111,3,849,13
6475788,759,711,12
476339608,842,932,607
176965542,598,393,753
55895796,207,748,361
54582840,520,109,963
4162928,154,218,124
39950691,701,363,157
4258935,155,213,129
87132822,797,959,114
794640,473,840,2
292117490,907,430,749
1169586,363,358,9
578142180,980,909,649
170965900,805,370,574
597804592,803,952,782
159674240,613,440,592
182897064,371,501,984
10134600,475,24,889
3583440,12,378,790
152600400,575,776,342
100189614,547,267,686
145496832,624,247,944
32140020,466,570,121
41658120,84,610,813
16728544,544,191,161
336368970,969,399,870
86156959,371,263,883
120413412,249,606,798
41823796,521,94,854
19453824,24,866,936
266126784,517,672,766
42802155,285,451,333
15973200,918,87,200
33179712,464,404,177
260800794,619,534,789
38570742,774,441,113
19279680,906,140,152
356517720,670,702,758
309419400,804,430,895
23855304,218,829,132
144397680,606,259,920
370102468,974,607,626
816480,36,630,36
14939937,183,193,423
375564357,459,987,829
63117050,95,790,841
90174222,274,717,459
119591260,746,391,410
232205684,491,863,548
46774024,946,526,94
64343538,513,434,289
13826358,734,897,21
76808330,614,985,127
308885781,321,991,971
293142696,602,651,748
275708088,817,344,981
139686960,595,268,876
441938222,578,781,979
246170472,851,709,408
363143970,861,510,827
120384684,493,323,756
171908352,672,627,408
27303780,294,502,185
53327808,162,864,381
317606188,571,577,964
38010375,375,113,897
242013060,835,582,498
291265146,639,734,621
252154000,775,581,560
89940578,637,454,311
42607400,181,428,550
11914650,330,249,145
115339368,474,958,254
23472299,101,307,757
300184000,1000,478,628
223618750,625,370,967
30317868,674,833,54
5086356,226,66,341
41619828,604,103,669
38750400,450,416,207
23192960,28,835,992
153662355,727,693,305
74355840,480,993,156
109356502,193,577,982
15895400,475,47,712
335216475,909,495,745
88184160,745,274,432
129662190,290,987,453
65272284,167,846,462
21598012,529,236,173
23456925,885,93,285
21569940,323,742,90
197463070,593,469,710
29752800,385,690,112
306738684,812,459,823
120490500,501,740,325
2308158,323,794,9
136969938,707,282,687
10467792,328,197,162
333912390,771,805,538
8713320,24,451,805
3178773,117,269,101
5552982,263,51,414
251777256,458,732,751
73701968,356,709,292
53383680,640,331,252
151562380,565,398,674
19459748,938,451,46
47305440,546,114,760
765952,64,704,17
32052672,432,81,916
170704896,736,768,302
54264000,760,408,175
18898110,567,165,202
14968800,378,180,220
260590535,415,859,731
30457350,270,293,385
81419976,446,396,461
20620028,649,611,52
35217336,56,649,969
174615962,877,226,881
165605440,611,308,880
104535720,969,930,116
35035312,358,941,104
3779775,785,15,321
85853880,868,210,471
143529477,767,469,399
3990376,488,17,481
23047920,140,538,306
180580752,717,396,636
96078798,401,918,261
40118880,760,249,212
156167044,401,583,668
83141025,825,179,563
6014424,521,156,74
13812075,85,345,471
99001350,350,593,477
51587250,814,975,65
33345150,775,142,303
1955700,53,492,75
12537525,455,167,165
114473490,939,334,365
4243536,228,66,282
406034596,578,814,863
62710200,158,945,420
2937816,12,406,603
252822141,299,891,949
384978944,926,896,464
9063900,90,746,135
5220488,71,404,182
51145840,185,296,934
237212332,562,511,826
128091460,566,265,854
2541630,247,98,105
28376100,769,123,300
410895150,705,698,835
119334072,872,143,957
158703138,999,638,249
213096604,641,434,766
131208528,551,656,363
122754564,614,383,522
91540800,800,163,702
160892480,662,434,560
78894464,274,352,818
170262456,903,296,637
42813108,454,279,338
57293,23,47,53
159783624,546,396,739
44712108,441,497,204
181012000,767,400,590
34332580,562,205,298
15309000,1000,567,27
252110600,628,518,775
70875765,713,423,235
177636888,351,648,781
212529660,898,345,686
349764486,614,951,599
6563700,153,60,715
28560664,206,274,506
23622892,118,398,503
76387311,183,429,973
134763552,309,826,528
2980154,677,62,71
48140928,66,928,786
6848400,520,878,15
37137920,160,356,652
114482160,729,208,755
187761600,472,425,936
41003064,228,618,291
4680480,597,980,8
300883440,797,390,968
2297550,159,578,25
98765772,327,938,322
10355320,226,290,158
19693269,337,151,387
2482920,165,627,24
16142490,130,219,567
107382996,162,838,791
4339170,487,10,891
650412,7,356,261
10938525,325,39,863
40954500,958,171,250
409981000,611,1000,671
54237924,978,234,237
11458899,843,591,23
136735445,389,581,605
291604992,888,448,733
13052564,518,586,43
68890080,348,505,392
447397932,908,851,579
25095060,510,417,118
88780170,178,811,615
297288288,792,836,449
42639000,915,200,233
215919108,459,876,537
58226168,308,286,661
270723628,931,556,523
1670922,66,873,29
6512220,726,26,345
88876250,250,485,733
4800120,170,362,78
151277412,858,443,398
52614000,250,632,333
310525704,774,998,402
159071850,465,543,630
286738056,477,792,759
55789800,264,535,395
242220050,961,355,710
64059660,269,980,243
1585896,92,78,221
368809278,786,887,529
212528530,769,953,290
463800080,941,976,505
2336820,510,158,29
10495485,455,699,33
8219988,249,393,84
269133480,570,924,511
3205440,954,21,160
294510708,879,454,738
552080256,832,854,777
3572688,868,147,28
8162000,44,265,700
127703072,536,889,268
80116920,170,684,689
1178064,9,216,606
258497504,976,302,877
143895038,679,542,391
15695680,715,32,686
612287830,898,847,805
73092456,906,243,332
16203810,245,906,73
42051438,682,93,663
32181786,42,767,999
3651075,675,601,9
50600160,780,159,408
563248,28,428,47
15558786,106,423,347
90090480,622,408,355
135905268,167,876,929
363245536,457,842,944
23163480,222,370,282
94402665,603,315,497
28399552,548,316,164
146421475,635,431,535
69393060,303,347,660
8429850,131,66,975
239432160,548,440,993
200499156,261,869,884
15685230,605,87,298
267142071,947,303,931
180646420,887,340,599
245176552,739,904,367
11079254,178,67,929
124517470,847,305,482
220784998,679,367,886
11237376,186,256,236
153779370,849,614,295
267503401,869,541,569
246363120,570,696,621
196119456,501,941,416
215388624,528,503,811
244792772,641,644,593
11120640,640,362,48
74028864,446,494,336
24149290,671,295,122
36726636,383,131,732
170523104,886,368,523
236952256,557,578,736
267264690,777,530,649
3856896,54,558,128
51542400,390,472,280
57380544,948,291,208
88788280,644,811,170
5425992,66,442,186
58436292,823,244,291
585347555,767,995,767
93026628,566,207,794
374393600,896,610,685
41472,3,128,108
297990,21,43,330
2000768,98,319,64
93138342,578,771,209
101025792,864,174,672
32457568,572,173,328
994950,67,66,225
12335856,78,212,746
31671955,665,491,97
138403208,509,829,328
6136320,204,320,94
9074520,277,84,390
137564193,211,949,687
105172560,174,828,730
180724824,356,553,918
84409920,672,395,318
403868234,847,838,569
180127224,227,824,963
30535680,213,256,560
50895000,900,725,78
135579840,694,528,370
414888978,931,771,578
23040,9,64,40
88741125,275,909,355
14031051,573,521,47
630554320,970,664,979
40976712,661,328,189
940800,560,14,120
21922260,258,145,586
247723371,519,573,833
6294352,17,634,584
305995977,477,791,811
54318194,287,346,547
641716845,847,953,795
432303812,986,853,514
47665152,862,384,144
48220920,121,486,820
8108100,693,75,156
11588823,73,569,279
21664260,30,933,774
136207617,559,861,283
432666225,713,725,837
96856184,478,716,283
92093760,561,760,216
5624661,249,461,49
241640784,496,693,703
300992965,455,941,703
199653984,918,276,788
192904866,441,674,649
314112339,417,977,771
95631840,705,288,471
561122496,873,968,664
400150660,686,910,641
3159520,520,868,7
84201884,442,442,431
20883920,929,281,80
46874520,616,855,89
6538272,403,52,312
70136220,228,799,385
41514495,445,363,257
69554318,542,181,709
13957020,636,285,77
14687800,775,92,206
89002650,646,275,501
386101280,646,620,964
9468750,125,125,606
55453125,375,325,455
27844128,312,134,666
291297240,804,929,390
27104350,637,50,851
14016120,120,271,431
25966600,814,275,116
19565898,682,131,219
11173125,25,885,505
2372970,10,249,953
321330240,882,880,414
56444710,826,395,173
354471520,965,883,416
249768960,690,512,707
6171200,532,58,200
372197504,824,872,518
874209,1,939,931
1124304,794,708,2
223171128,699,636,502
66648960,630,696,152
196322760,283,940,738
442146540,628,753,935
191100568,337,584,971
41837136,354,374,316
65186208,404,664,243
79380990,614,663,195
102763998,597,262,657
262476450,855,379,810
121984173,321,591,643
24452064,819,622,48
60248097,819,339,217
41196064,611,196,344
122116800,416,475,618
349303185,487,891,805
120105,3,85,471
30649672,194,622,254
90969600,920,320,309
348235524,702,558,889
16015860,223,399,180
230511840,848,615,442
20073900,60,869,385
24036408,88,801,341
9554272,728,34,386
391700655,995,747,527
150377430,590,371,687
82487664,657,152,826
89590272,376,544,438
13998270,110,251,507
234114832,944,497,499
225427020,779,780,371
200596800,800,474,529
14277280,68,580,362
54335568,553,534,184
40872790,215,734,259
36434944,782,832,56
25265196,918,33,834
209523776,656,427,748
141951600,200,917,774
197781376,892,533,416
5452920,110,729,68
5967906,21,742,383
1936740,764,65,39
1429560,396,38,95
2082969,321,103,63
557877696,976,654,874
204468120,334,855,716
26345410,845,131,238
92813760,624,201,740
36744764,166,679,326
168544,46,458,8
264093669,591,519,861
2299700,725,122,26
256226074,442,661,877
17698272,93,304,626
28961232,552,709,74
3506608,8,478,917
58932900,292,207,975
8654148,27,908,353
19027968,64,304,978
122466888,318,804,479
1497088,512,17,172
270015768,891,621,488
13869152,961,902,16
5355056,548,698,14
124161360,996,271,460
150272688,888,886,191
20365366,974,203,103
31000900,938,661,50
5568406,163,551,62
235517040,393,908,660
19963680,995,96,209
60601617,431,919,153
325518040,986,340,971
84872760,529,382,420
300921712,904,434,767
134760584,392,733,469
48087936,128,507,741
8235360,798,688,15
385730880,996,824,470
479771875,935,821,625
99254805,923,201,535
532150320,884,635,948
252172800,528,600,796
5042688,128,268,147
288301536,603,892,536
8359200,405,160,129
148130640,707,485,432
37052928,731,384,132
1425144,499,56,51
243871232,512,583,817
2446080,8,588,520
367315665,835,443,993
115539720,213,568,955
402717250,650,985,629
72891600,570,920,139
75353571,493,459,333
365899050,965,383,990
110022978,201,962,569
114787400,424,425,637
56467152,639,112,789
34939863,829,63,669
14329224,702,972,21
260073128,872,959,311
163194600,580,830,339
26999108,982,118,233
36197150,310,965,121
776150000,817,1000,950
100292472,504,587,339
81639,193,423,1
57659580,110,918,571
6185620,70,391,226
14331510,551,255,102
10134630,45,353,638
551341098,726,903,841
20003200,665,80,376
2651992,71,644,58
4540800,264,50,344
13142052,462,33,862
269416112,938,644,446
6071084,86,751,94
105616000,943,128,875
21926268,194,182,621
6737500,110,245,250
414630720,917,471,960
99152260,886,589,190
362227800,773,781,600
108864756,477,418,546
10016505,41,267,915
604205040,922,860,762
45398640,122,886,420
124065375,939,175,755
683477520,776,942,935
13383216,213,132,476
92258604,722,458,279
131904000,960,200,687
37845720,90,836,503
34232625,315,115,945
6498375,975,155,43
326659068,729,461,972
64009330,857,194,385
178934640,580,547,564
3069792,432,187,38
45881000,550,194,430
25540145,835,419,73
698991828,753,956,971
58997850,635,114,815
18963558,114,909,183
10713780,660,21,773
129200715,651,655,303
6279462,114,301,183
105630720,390,529,512
46123506,543,594,143
33889122,394,171,503
31193060,43,874,830
151208200,622,884,275
5976780,276,305,71
20591136,568,684,53
306452640,780,536,733
